OBJECTID,GEOID,TotPopForeignBorn,FID_,GEOID,NAME,GEOID_Data
21861,14000US17031803606,31.000000000000000,,17031803606,8036.06,14000US17031803606
21862,14000US17031803607,40.799999999999997,,17031803607,8036.07,14000US17031803607
21863,14000US17031803608,38.799999999999997,,17031803608,8036.08,14000US17031803608
21864,14000US17031803610,35.500000000000000,,17031803610,8036.10,14000US17031803610
21865,14000US17031803611,41.899999999999999,,17031803611,8036.11,14000US17031803611
21866,14000US17031803612,36.700000000000003,,17031803612,8036.12,14000US17031803612
21867,14000US17031803701,42.700000000000003,,17031803701,8037.01,14000US17031803701
21868,14000US17031803702,53.700000000000003,,17031803702,8037.02,14000US17031803702
21869,14000US17031803800,39.600000000000001,,17031803800,8038,14000US17031803800
21870,14000US17031803901,43.200000000000003,,17031803901,8039.01,14000US17031803901
21871,14000US17031803902,44.600000000000001,,17031803902,8039.02,14000US17031803902
21872,14000US17031804000,43.200000000000003,,17031804000,8040,14000US17031804000
21873,14000US17031804102,50.799999999999997,,17031804102,8041.02,14000US17031804102
21874,14000US17031804104,43.200000000000003,,17031804104,8041.04,14000US17031804104
21875,14000US17031804105,50.500000000000000,,17031804105,8041.05,14000US17031804105
21876,14000US17031804106,46.100000000000001,,17031804106,8041.06,14000US17031804106
21877,14000US17031804108,30.199999999999999,,17031804108,8041.08,14000US17031804108
21878,14000US17031804109,48.299999999999997,,17031804109,8041.09,14000US17031804109
21879,14000US17031804201,50.799999999999997,,17031804201,8042.01,14000US17031804201
21880,14000US17031804202,55.299999999999997,,17031804202,8042.02,14000US17031804202
21881,14000US17031804305,40.899999999999999,,17031804305,8043.05,14000US17031804305
21882,14000US17031804306,43.600000000000001,,17031804306,8043.06,14000US17031804306
21883,14000US17031804308,38.799999999999997,,17031804308,8043.08,14000US17031804308
21884,14000US17031804309,40.299999999999997,,17031804309,8043.09,14000US17031804309
21885,14000US17031804310,44.000000000000000,,17031804310,8043.10,14000US17031804310
21886,14000US17031804311,39.700000000000003,,17031804311,8043.11,14000US17031804311
21887,14000US17031804403,36.799999999999997,,17031804403,8044.03,14000US17031804403
21888,14000US17031804404,41.500000000000000,,17031804404,8044.04,14000US17031804404
21889,14000US17031804405,32.700000000000003,,17031804405,8044.05,14000US17031804405
21890,14000US17031804406,37.700000000000003,,17031804406,8044.06,14000US17031804406
21891,14000US17031804505,42.200000000000003,,17031804505,8045.05,14000US17031804505
21892,14000US17031804506,49.600000000000001,,17031804506,8045.06,14000US17031804506
21893,14000US17031804507,42.000000000000000,,17031804507,8045.07,14000US17031804507
21894,14000US17031804508,36.200000000000003,,17031804508,8045.08,14000US17031804508
21895,14000US17031804509,36.799999999999997,,17031804509,8045.09,14000US17031804509
21896,14000US17031804510,34.700000000000003,,17031804510,8045.10,14000US17031804510
21897,14000US17031804511,35.299999999999997,,17031804511,8045.11,14000US17031804511
21898,14000US17031804603,36.399999999999999,,17031804603,8046.03,14000US17031804603
21899,14000US17031804606,52.899999999999999,,17031804606,8046.06,14000US17031804606
21900,14000US17031804607,44.600000000000001,,17031804607,8046.07,14000US17031804607
21901,14000US17031804608,41.500000000000000,,17031804608,8046.08,14000US17031804608
21902,14000US17031804609,44.299999999999997,,17031804609,8046.09,14000US17031804609
21903,14000US17031804610,38.399999999999999,,17031804610,8046.10,14000US17031804610
21904,14000US17031804611,46.399999999999999,,17031804611,8046.11,14000US17031804611
21905,14000US17031804701,39.299999999999997,,17031804701,8047.01,14000US17031804701
21906,14000US17031804705,42.200000000000003,,17031804705,8047.05,14000US17031804705
21907,14000US17031804706,44.899999999999999,,17031804706,8047.06,14000US17031804706
21908,14000US17031804709,39.399999999999999,,17031804709,8047.09,14000US17031804709
21909,14000US17031804710,45.200000000000003,,17031804710,8047.10,14000US17031804710
21910,14000US17031804711,39.500000000000000,,17031804711,8047.11,14000US17031804711
21911,14000US17031804712,41.500000000000000,,17031804712,8047.12,14000US17031804712
21912,14000US17031804713,29.300000000000001,,17031804713,8047.13,14000US17031804713
21913,14000US17031804714,38.299999999999997,,17031804714,8047.14,14000US17031804714
21914,14000US17031804715,36.700000000000003,,17031804715,8047.15,14000US17031804715
21915,14000US17031804716,49.600000000000001,,17031804716,8047.16,14000US17031804716
21916,14000US17031804803,48.100000000000001,,17031804803,8048.03,14000US17031804803
21917,14000US17031804804,42.200000000000003,,17031804804,8048.04,14000US17031804804
21918,14000US17031804805,39.899999999999999,,17031804805,8048.05,14000US17031804805
21919,14000US17031804806,40.799999999999997,,17031804806,8048.06,14000US17031804806
21920,14000US17031804807,43.399999999999999,,17031804807,8048.07,14000US17031804807
21921,14000US17031804808,47.100000000000001,,17031804808,8048.08,14000US17031804808
21922,14000US17031804809,51.799999999999997,,17031804809,8048.09,14000US17031804809
21923,14000US17031804810,44.700000000000003,,17031804810,8048.10,14000US17031804810
21924,14000US17031804901,45.399999999999999,,17031804901,8049.01,14000US17031804901
21925,14000US17031804902,41.100000000000001,,17031804902,8049.02,14000US17031804902
21926,14000US17031805001,55.100000000000001,,17031805001,8050.01,14000US17031805001
21927,14000US17031805002,36.299999999999997,,17031805002,8050.02,14000US17031805002
21928,14000US17031805105,33.600000000000001,,17031805105,8051.05,14000US17031805105
21929,14000US17031805106,43.200000000000003,,17031805106,8051.06,14000US17031805106
21930,14000US17031805107,34.500000000000000,,17031805107,8051.07,14000US17031805107
21931,14000US17031805108,33.700000000000003,,17031805108,8051.08,14000US17031805108
21932,14000US17031805109,60.700000000000003,,17031805109,8051.09,14000US17031805109
21933,14000US17031805110,46.899999999999999,,17031805110,8051.10,14000US17031805110
21934,14000US17031805111,38.600000000000001,,17031805111,8051.11,14000US17031805111
21935,14000US17031805112,50.799999999999997,,17031805112,8051.12,14000US17031805112
21936,14000US17031805201,55.500000000000000,,17031805201,8052.01,14000US17031805201
21937,14000US17031805202,40.000000000000000,,17031805202,8052.02,14000US17031805202
21938,14000US17031805301,50.100000000000001,,17031805301,8053.01,14000US17031805301
21939,14000US17031805302,52.399999999999999,,17031805302,8053.02,14000US17031805302
21940,14000US17031805401,46.500000000000000,,17031805401,8054.01,14000US17031805401
21941,14000US17031805402,44.500000000000000,,17031805402,8054.02,14000US17031805402
21942,14000US17031805501,48.500000000000000,,17031805501,8055.01,14000US17031805501
21943,14000US17031805502,47.600000000000001,,17031805502,8055.02,14000US17031805502
21944,14000US17031805600,46.299999999999997,,17031805600,8056,14000US17031805600
21945,14000US17031805701,50.100000000000001,,17031805701,8057.01,14000US17031805701
21946,14000US17031805702,52.399999999999999,,17031805702,8057.02,14000US17031805702
21947,14000US17031805801,58.100000000000001,,17031805801,8058.01,14000US17031805801
21948,14000US17031805802,41.299999999999997,,17031805802,8058.02,14000US17031805802
21949,14000US17031805901,50.500000000000000,,17031805901,8059.01,14000US17031805901
21950,14000US17031805902,53.500000000000000,,17031805902,8059.02,14000US17031805902
21951,14000US17031806001,38.899999999999999,,17031806001,8060.01,14000US17031806001
21952,14000US17031806002,40.200000000000003,,17031806002,8060.02,14000US17031806002
21953,14000US17031806003,42.100000000000001,,17031806003,8060.03,14000US17031806003
21954,14000US17031806004,50.500000000000000,,17031806004,8060.04,14000US17031806004
21955,14000US17031806102,43.299999999999997,,17031806102,8061.02,14000US17031806102
21956,14000US17031806103,51.200000000000003,,17031806103,8061.03,14000US17031806103
21957,14000US17031806104,44.000000000000000,,17031806104,8061.04,14000US17031806104
21958,14000US17031806201,40.899999999999999,,17031806201,8062.01,14000US17031806201
21959,14000US17031806202,35.200000000000003,,17031806202,8062.02,14000US17031806202
21960,14000US17031806300,40.000000000000000,,17031806300,8063,14000US17031806300
21961,14000US17031806400,46.100000000000001,,17031806400,8064,14000US17031806400
21962,14000US17031806501,45.799999999999997,,17031806501,8065.01,14000US17031806501
21963,14000US17031806502,41.899999999999999,,17031806502,8065.02,14000US17031806502
21964,14000US17031806600,36.899999999999999,,17031806600,8066,14000US17031806600
21965,14000US17031806700,56.899999999999999,,17031806700,8067,14000US17031806700
21966,14000US17031806801,55.200000000000003,,17031806801,8068.01,14000US17031806801
21967,14000US17031806802,51.000000000000000,,17031806802,8068.02,14000US17031806802
21968,14000US17031806900,51.100000000000001,,17031806900,8069,14000US17031806900
21969,14000US17031807000,50.100000000000001,,17031807000,8070,14000US17031807000
21970,14000US17031807100,52.200000000000003,,17031807100,8071,14000US17031807100
21971,14000US17031807200,45.700000000000003,,17031807200,8072,14000US17031807200
21972,14000US17031807300,49.700000000000003,,17031807300,8073,14000US17031807300
21973,14000US17031807400,39.200000000000003,,17031807400,8074,14000US17031807400
21974,14000US17031807500,52.000000000000000,,17031807500,8075,14000US17031807500
21975,14000US17031807600,54.299999999999997,,17031807600,8076,14000US17031807600
21976,14000US17031807700,51.299999999999997,,17031807700,8077,14000US17031807700
21977,14000US17031807800,54.100000000000001,,17031807800,8078,14000US17031807800
21978,14000US17031807900,55.500000000000000,,17031807900,8079,14000US17031807900
21979,14000US17031808001,55.700000000000003,,17031808001,8080.01,14000US17031808001
21980,14000US17031808002,51.100000000000001,,17031808002,8080.02,14000US17031808002
21981,14000US17031808100,68.400000000000006,,17031808100,8081,14000US17031808100
21982,14000US17031808200,53.000000000000000,,17031808200,8082,14000US17031808200
21983,14000US17031808301,47.600000000000001,,17031808301,8083.01,14000US17031808301
21984,14000US17031808302,54.700000000000003,,17031808302,8083.02,14000US17031808302
21985,14000US17031808400,54.299999999999997,,17031808400,8084,14000US17031808400
21986,14000US17031808500,48.500000000000000,,17031808500,8085,14000US17031808500
21987,14000US17031808600,49.500000000000000,,17031808600,8086,14000US17031808600
21988,14000US17031808702,20.399999999999999,,17031808702,8087.02,14000US17031808702
21989,14000US17031808800,39.399999999999999,,17031808800,8088,14000US17031808800
21990,14000US17031808900,36.899999999999999,,17031808900,8089,14000US17031808900
21991,14000US17031809000,54.200000000000003,,17031809000,8090,14000US17031809000
21992,14000US17031809100,47.200000000000003,,17031809100,8091,14000US17031809100
21993,14000US17031809200,45.600000000000001,,17031809200,8092,14000US17031809200
21994,14000US17031809300,26.600000000000001,,17031809300,8093,14000US17031809300
21995,14000US17031809400,31.100000000000001,,17031809400,8094,14000US17031809400
21996,14000US17031809500,29.699999999999999,,17031809500,8095,14000US17031809500
21997,14000US17031809600,37.399999999999999,,17031809600,8096,14000US17031809600
21998,14000US17031809700,41.100000000000001,,17031809700,8097,14000US17031809700
21999,14000US17031809800,40.700000000000003,,17031809800,8098,14000US17031809800
22000,14000US17031809900,38.299999999999997,,17031809900,8099,14000US17031809900
22001,14000US17031810000,39.000000000000000,,17031810000,8100,14000US17031810000
22002,14000US17031810100,36.000000000000000,,17031810100,8101,14000US17031810100
22003,14000US17031810200,44.200000000000003,,17031810200,8102,14000US17031810200
22004,14000US17031810301,48.299999999999997,,17031810301,8103.01,14000US17031810301
22005,14000US17031810302,49.000000000000000,,17031810302,8103.02,14000US17031810302
22006,14000US17031810400,53.000000000000000,,17031810400,8104,14000US17031810400
22007,14000US17031810501,55.899999999999999,,17031810501,8105.01,14000US17031810501
22008,14000US17031810502,51.000000000000000,,17031810502,8105.02,14000US17031810502
22009,14000US17031810600,51.200000000000003,,17031810600,8106,14000US17031810600
22010,14000US17031810701,43.799999999999997,,17031810701,8107.01,14000US17031810701
22011,14000US17031810702,41.299999999999997,,17031810702,8107.02,14000US17031810702
22012,14000US17031810800,46.299999999999997,,17031810800,8108,14000US17031810800
22013,14000US17031810900,44.600000000000001,,17031810900,8109,14000US17031810900
22014,14000US17031811000,46.000000000000000,,17031811000,8110,14000US17031811000
22015,14000US17031811100,39.000000000000000,,17031811100,8111,14000US17031811100
22016,14000US17031811200,43.299999999999997,,17031811200,8112,14000US17031811200
22017,14000US17031811301,44.700000000000003,,17031811301,8113.01,14000US17031811301
22018,14000US17031811302,38.500000000000000,,17031811302,8113.02,14000US17031811302
22019,14000US17031811401,41.899999999999999,,17031811401,8114.01,14000US17031811401
22020,14000US17031811402,40.100000000000001,,17031811402,8114.02,14000US17031811402
22021,14000US17031811500,44.700000000000003,,17031811500,8115,14000US17031811500
22022,14000US17031811600,40.899999999999999,,17031811600,8116,14000US17031811600
22023,14000US17031811701,36.299999999999997,,17031811701,8117.01,14000US17031811701
22024,14000US17031811702,40.799999999999997,,17031811702,8117.02,14000US17031811702
22025,14000US17031811800,48.100000000000001,,17031811800,8118,14000US17031811800
22026,14000US17031811900,51.000000000000000,,17031811900,8119,14000US17031811900
22027,14000US17031812000,45.200000000000003,,17031812000,8120,14000US17031812000
22028,14000US17031812100,43.899999999999999,,17031812100,8121,14000US17031812100
22029,14000US17031812200,50.200000000000003,,17031812200,8122,14000US17031812200
22030,14000US17031812301,43.200000000000003,,17031812301,8123.01,14000US17031812301
22031,14000US17031812302,48.399999999999999,,17031812302,8123.02,14000US17031812302
22032,14000US17031812400,58.200000000000003,,17031812400,8124,14000US17031812400
22033,14000US17031812500,37.500000000000000,,17031812500,8125,14000US17031812500
22034,14000US17031812600,30.100000000000001,,17031812600,8126,14000US17031812600
22035,14000US17031812700,42.299999999999997,,17031812700,8127,14000US17031812700
22036,14000US17031812801,29.399999999999999,,17031812801,8128.01,14000US17031812801
22037,14000US17031812802,38.899999999999999,,17031812802,8128.02,14000US17031812802
22038,14000US17031812900,49.100000000000001,,17031812900,8129,14000US17031812900
22039,14000US17031813000,43.799999999999997,,17031813000,8130,14000US17031813000
22040,14000US17031813100,41.700000000000003,,17031813100,8131,14000US17031813100
22041,14000US17031813200,50.399999999999999,,17031813200,8132,14000US17031813200
22042,14000US17031813301,38.500000000000000,,17031813301,8133.01,14000US17031813301
22043,14000US17031813302,36.700000000000003,,17031813302,8133.02,14000US17031813302
22044,14000US17031813400,38.500000000000000,,17031813400,8134,14000US17031813400
22045,14000US17031813500,37.500000000000000,,17031813500,8135,14000US17031813500
22046,14000US17031813600,39.399999999999999,,17031813600,8136,14000US17031813600
22047,14000US17031813701,40.200000000000003,,17031813701,8137.01,14000US17031813701
22048,14000US17031813702,39.100000000000001,,17031813702,8137.02,14000US17031813702
22049,14000US17031813801,39.399999999999999,,17031813801,8138.01,14000US17031813801
22050,14000US17031813802,36.799999999999997,,17031813802,8138.02,14000US17031813802
22051,14000US17031813900,36.700000000000003,,17031813900,8139,14000US17031813900
22052,14000US17031814000,40.000000000000000,,17031814000,8140,14000US17031814000
22053,14000US17031814100,36.200000000000003,,17031814100,8141,14000US17031814100
22054,14000US17031814200,38.200000000000003,,17031814200,8142,14000US17031814200
22055,14000US17031814300,35.200000000000003,,17031814300,8143,14000US17031814300
22056,14000US17031814400,40.899999999999999,,17031814400,8144,14000US17031814400
22057,14000US17031814500,39.000000000000000,,17031814500,8145,14000US17031814500
22058,14000US17031814600,39.700000000000003,,17031814600,8146,14000US17031814600
22059,14000US17031814700,38.700000000000003,,17031814700,8147,14000US17031814700
22060,14000US17031814800,42.399999999999999,,17031814800,8148,14000US17031814800
22061,14000US17031814900,44.200000000000003,,17031814900,8149,14000US17031814900
22062,14000US17031815000,42.299999999999997,,17031815000,8150,14000US17031815000
22063,14000US17031815100,38.399999999999999,,17031815100,8151,14000US17031815100
22064,14000US17031815200,44.299999999999997,,17031815200,8152,14000US17031815200
22065,14000US17031815300,37.600000000000001,,17031815300,8153,14000US17031815300
22066,14000US17031815400,43.299999999999997,,17031815400,8154,14000US17031815400
22067,14000US17031815500,44.100000000000001,,17031815500,8155,14000US17031815500
22068,14000US17031815600,47.600000000000001,,17031815600,8156,14000US17031815600
22069,14000US17031815701,42.799999999999997,,17031815701,8157.01,14000US17031815701
22070,14000US17031815702,49.100000000000001,,17031815702,8157.02,14000US17031815702
22071,14000US17031815800,63.100000000000001,,17031815800,8158,14000US17031815800
22072,14000US17031815900,40.700000000000003,,17031815900,8159,14000US17031815900
22073,14000US17031816000,42.899999999999999,,17031816000,8160,14000US17031816000
22074,14000US17031816100,47.799999999999997,,17031816100,8161,14000US17031816100
22075,14000US17031816200,45.100000000000001,,17031816200,8162,14000US17031816200
22076,14000US17031816300,39.000000000000000,,17031816300,8163,14000US17031816300
22077,14000US17031816401,37.100000000000001,,17031816401,8164.01,14000US17031816401
22078,14000US17031816402,39.000000000000000,,17031816402,8164.02,14000US17031816402
22079,14000US17031816500,39.000000000000000,,17031816500,8165,14000US17031816500
22080,14000US17031816600,39.399999999999999,,17031816600,8166,14000US17031816600
22081,14000US17031816700,44.000000000000000,,17031816700,8167,14000US17031816700
22082,14000US17031816800,45.500000000000000,,17031816800,8168,14000US17031816800
22083,14000US17031816900,43.600000000000001,,17031816900,8169,14000US17031816900
22084,14000US17031817000,33.399999999999999,,17031817000,8170,14000US17031817000
22085,14000US17031817101,43.299999999999997,,17031817101,8171.01,14000US17031817101
22086,14000US17031817102,40.600000000000001,,17031817102,8171.02,14000US17031817102
22087,14000US17031817200,34.899999999999999,,17031817200,8172,14000US17031817200
22088,14000US17031817300,39.899999999999999,,17031817300,8173,14000US17031817300
22089,14000US17031817400,38.500000000000000,,17031817400,8174,14000US17031817400
22090,14000US17031817500,38.500000000000000,,17031817500,8175,14000US17031817500
22091,14000US17031817600,28.899999999999999,,17031817600,8176,14000US17031817600
22092,14000US17031817700,33.500000000000000,,17031817700,8177,14000US17031817700
22093,14000US17031817900,46.100000000000001,,17031817900,8179,14000US17031817900
22094,14000US17031818000,45.799999999999997,,17031818000,8180,14000US17031818000
22095,14000US17031818100,40.200000000000003,,17031818100,8181,14000US17031818100
22096,14000US17031818200,37.500000000000000,,17031818200,8182,14000US17031818200
22097,14000US17031818300,41.100000000000001,,17031818300,8183,14000US17031818300
22098,14000US17031818401,52.799999999999997,,17031818401,8184.01,14000US17031818401
22099,14000US17031818402,52.299999999999997,,17031818402,8184.02,14000US17031818402
22100,14000US17031818500,62.500000000000000,,17031818500,8185,14000US17031818500
22101,14000US17031818600,64.299999999999997,,17031818600,8186,14000US17031818600
22102,14000US17031818700,52.200000000000003,,17031818700,8187,14000US17031818700
22103,14000US17031818800,55.100000000000001,,17031818800,8188,14000US17031818800
22104,14000US17031818900,39.500000000000000,,17031818900,8189,14000US17031818900
22105,14000US17031819000,59.299999999999997,,17031819000,8190,14000US17031819000
22106,14000US17031819100,45.799999999999997,,17031819100,8191,14000US17031819100
22107,14000US17031819200,44.100000000000001,,17031819200,8192,14000US17031819200
22108,14000US17031819300,61.100000000000001,,17031819300,8193,14000US17031819300
22109,14000US17031819400,38.500000000000000,,17031819400,8194,14000US17031819400
22110,14000US17031819500,38.200000000000003,,17031819500,8195,14000US17031819500
22111,14000US17031819600,45.700000000000003,,17031819600,8196,14000US17031819600
22112,14000US17031819700,54.899999999999999,,17031819700,8197,14000US17031819700
22113,14000US17031819801,53.700000000000003,,17031819801,8198.01,14000US17031819801
22114,14000US17031819802,44.700000000000003,,17031819802,8198.02,14000US17031819802
22115,14000US17031819900,56.700000000000003,,17031819900,8199,14000US17031819900
22116,14000US17031820000,52.299999999999997,,17031820000,8200,14000US17031820000
22117,14000US17031820101,57.799999999999997,,17031820101,8201.01,14000US17031820101
22118,14000US17031820103,45.600000000000001,,17031820103,8201.03,14000US17031820103
22119,14000US17031820104,40.600000000000001,,17031820104,8201.04,14000US17031820104
22120,14000US17031820201,51.200000000000003,,17031820201,8202.01,14000US17031820201
22121,14000US17031820202,33.700000000000003,,17031820202,8202.02,14000US17031820202
22122,14000US17031820300,37.899999999999999,,17031820300,8203,14000US17031820300
22123,14000US17031820400,41.299999999999997,,17031820400,8204,14000US17031820400
22124,14000US17031820501,41.700000000000003,,17031820501,8205.01,14000US17031820501
22125,14000US17031820502,49.200000000000003,,17031820502,8205.02,14000US17031820502
22126,14000US17031820603,39.600000000000001,,17031820603,8206.03,14000US17031820603
22127,14000US17031820604,41.000000000000000,,17031820604,8206.04,14000US17031820604
22128,14000US17031820605,34.299999999999997,,17031820605,8206.05,14000US17031820605
22129,14000US17031820606,38.399999999999999,,17031820606,8206.06,14000US17031820606
22130,14000US17031820700,44.399999999999999,,17031820700,8207,14000US17031820700
22131,14000US17031820800,39.799999999999997,,17031820800,8208,14000US17031820800
22132,14000US17031820901,42.700000000000003,,17031820901,8209.01,14000US17031820901
22133,14000US17031820902,43.500000000000000,,17031820902,8209.02,14000US17031820902
22134,14000US17031821001,45.799999999999997,,17031821001,8210.01,14000US17031821001
22135,14000US17031821002,48.899999999999999,,17031821002,8210.02,14000US17031821002
22136,14000US17031821101,48.000000000000000,,17031821101,8211.01,14000US17031821101
22137,14000US17031821102,47.299999999999997,,17031821102,8211.02,14000US17031821102
22138,14000US17031821200,39.000000000000000,,17031821200,8212,14000US17031821200
22139,14000US17031821300,43.700000000000003,,17031821300,8213,14000US17031821300
22140,14000US17031821401,36.000000000000000,,17031821401,8214.01,14000US17031821401
22141,14000US17031821402,67.200000000000003,,17031821402,8214.02,14000US17031821402
22142,14000US17031821500,50.299999999999997,,17031821500,8215,14000US17031821500
22143,14000US17031821600,45.200000000000003,,17031821600,8216,14000US17031821600
22144,14000US17031821700,61.299999999999997,,17031821700,8217,14000US17031821700
22145,14000US17031821800,41.100000000000001,,17031821800,8218,14000US17031821800
22146,14000US17031821900,52.399999999999999,,17031821900,8219,14000US17031821900
22147,14000US17031822000,36.799999999999997,,17031822000,8220,14000US17031822000
22148,14000US17031822101,41.000000000000000,,17031822101,8221.01,14000US17031822101
22149,14000US17031822102,48.000000000000000,,17031822102,8221.02,14000US17031822102
22150,14000US17031822200,50.799999999999997,,17031822200,8222,14000US17031822200
22151,14000US17031822301,53.399999999999999,,17031822301,8223.01,14000US17031822301
22152,14000US17031822302,47.799999999999997,,17031822302,8223.02,14000US17031822302
22153,14000US17031822400,39.799999999999997,,17031822400,8224,14000US17031822400
22154,14000US17031822500,45.100000000000001,,17031822500,8225,14000US17031822500
22155,14000US17031822601,57.200000000000003,,17031822601,8226.01,14000US17031822601
22156,14000US17031822602,48.600000000000001,,17031822602,8226.02,14000US17031822602
22157,14000US17031822701,50.100000000000001,,17031822701,8227.01,14000US17031822701
22158,14000US17031822702,48.000000000000000,,17031822702,8227.02,14000US17031822702
22159,14000US17031822801,47.000000000000000,,17031822801,8228.01,14000US17031822801
22160,14000US17031822802,52.899999999999999,,17031822802,8228.02,14000US17031822802
22161,14000US17031822900,39.799999999999997,,17031822900,8229,14000US17031822900
22162,14000US17031823001,46.000000000000000,,17031823001,8230.01,14000US17031823001
22163,14000US17031823002,42.200000000000003,,17031823002,8230.02,14000US17031823002
22164,14000US17031823101,39.100000000000001,,17031823101,8231.01,14000US17031823101
22165,14000US17031823102,35.299999999999997,,17031823102,8231.02,14000US17031823102
22166,14000US17031823200,42.299999999999997,,17031823200,8232,14000US17031823200
22167,14000US17031823302,41.500000000000000,,17031823302,8233.02,14000US17031823302
22168,14000US17031823303,43.299999999999997,,17031823303,8233.03,14000US17031823303
22169,14000US17031823304,42.600000000000001,,17031823304,8233.04,14000US17031823304
22170,14000US17031823400,38.000000000000000,,17031823400,8234,14000US17031823400
22171,14000US17031823500,42.200000000000003,,17031823500,8235,14000US17031823500
22172,14000US17031823602,48.700000000000003,,17031823602,8236.02,14000US17031823602
22173,14000US17031823603,37.799999999999997,,17031823603,8236.03,14000US17031823603
22174,14000US17031823604,59.700000000000003,,17031823604,8236.04,14000US17031823604
22175,14000US17031823605,63.600000000000001,,17031823605,8236.05,14000US17031823605
22176,14000US17031823702,39.600000000000001,,17031823702,8237.02,14000US17031823702
22177,14000US17031823703,40.600000000000001,,17031823703,8237.03,14000US17031823703
22178,14000US17031823704,49.100000000000001,,17031823704,8237.04,14000US17031823704
22179,14000US17031823705,40.500000000000000,,17031823705,8237.05,14000US17031823705
22180,14000US17031823801,53.500000000000000,,17031823801,8238.01,14000US17031823801
22181,14000US17031823803,53.299999999999997,,17031823803,8238.03,14000US17031823803
22182,14000US17031823805,40.500000000000000,,17031823805,8238.05,14000US17031823805
22183,14000US17031823806,39.899999999999999,,17031823806,8238.06,14000US17031823806
22184,14000US17031823901,64.200000000000003,,17031823901,8239.01,14000US17031823901
22185,14000US17031823903,60.000000000000000,,17031823903,8239.03,14000US17031823903
22186,14000US17031823904,61.100000000000001,,17031823904,8239.04,14000US17031823904
22187,14000US17031824003,49.799999999999997,,17031824003,8240.03,14000US17031824003
22188,14000US17031824004,56.200000000000003,,17031824004,8240.04,14000US17031824004
22189,14000US17031824005,41.200000000000003,,17031824005,8240.05,14000US17031824005
22190,14000US17031824006,40.700000000000003,,17031824006,8240.06,14000US17031824006
22191,14000US17031824105,45.899999999999999,,17031824105,8241.05,14000US17031824105
22192,14000US17031824106,42.700000000000003,,17031824106,8241.06,14000US17031824106
22193,14000US17031824107,55.700000000000003,,17031824107,8241.07,14000US17031824107
22194,14000US17031824108,41.100000000000001,,17031824108,8241.08,14000US17031824108
22195,14000US17031824113,47.399999999999999,,17031824113,8241.13,14000US17031824113
22196,14000US17031824114,47.500000000000000,,17031824114,8241.14,14000US17031824114
22197,14000US17031824115,56.100000000000001,,17031824115,8241.15,14000US17031824115
22198,14000US17031824116,37.299999999999997,,17031824116,8241.16,14000US17031824116
22199,14000US17031824117,47.700000000000003,,17031824117,8241.17,14000US17031824117
22200,14000US17031824119,56.799999999999997,,17031824119,8241.19,14000US17031824119
22201,14000US17031824120,47.600000000000001,,17031824120,8241.20,14000US17031824120
22202,14000US17031824121,51.500000000000000,,17031824121,8241.21,14000US17031824121
22203,14000US17031824122,58.799999999999997,,17031824122,8241.22,14000US17031824122
22204,14000US17031824123,48.899999999999999,,17031824123,8241.23,14000US17031824123
22205,14000US17031824300,33.000000000000000,,17031824300,8243,14000US17031824300
22206,14000US17031824400,38.500000000000000,,17031824400,8244,14000US17031824400
22207,14000US17031824503,43.899999999999999,,17031824503,8245.03,14000US17031824503
22208,14000US17031824505,37.600000000000001,,17031824505,8245.05,14000US17031824505
22209,14000US17031824506,35.200000000000003,,17031824506,8245.06,14000US17031824506
22210,14000US17031824507,39.899999999999999,,17031824507,8245.07,14000US17031824507
22211,14000US17031824601,51.500000000000000,,17031824601,8246.01,14000US17031824601
22212,14000US17031824602,41.700000000000003,,17031824602,8246.02,14000US17031824602
22213,14000US17031824701,30.899999999999999,,17031824701,8247.01,14000US17031824701
22214,14000US17031824702,39.600000000000001,,17031824702,8247.02,14000US17031824702
22215,14000US17031824800,37.799999999999997,,17031824800,8248,14000US17031824800
22216,14000US17031824900,38.799999999999997,,17031824900,8249,14000US17031824900
22217,14000US17031825000,28.000000000000000,,17031825000,8250,14000US17031825000
22218,14000US17031825200,37.700000000000003,,17031825200,8252,14000US17031825200
22219,14000US17031825302,34.299999999999997,,17031825302,8253.02,14000US17031825302
22220,14000US17031825303,32.899999999999999,,17031825303,8253.03,14000US17031825303
22221,14000US17031825304,39.600000000000001,,17031825304,8253.04,14000US17031825304
22222,14000US17031825400,50.100000000000001,,17031825400,8254,14000US17031825400
22223,14000US17031825501,53.500000000000000,,17031825501,8255.01,14000US17031825501
22224,14000US17031825503,48.399999999999999,,17031825503,8255.03,14000US17031825503
22225,14000US17031825504,40.799999999999997,,17031825504,8255.04,14000US17031825504
22226,14000US17031825505,40.700000000000003,,17031825505,8255.05,14000US17031825505
22227,14000US17031825600,42.000000000000000,,17031825600,8256,14000US17031825600
22228,14000US17031825700,45.600000000000001,,17031825700,8257,14000US17031825700
22229,14000US17031825801,49.500000000000000,,17031825801,8258.01,14000US17031825801
22230,14000US17031825802,46.100000000000001,,17031825802,8258.02,14000US17031825802
22231,14000US17031825803,57.399999999999999,,17031825803,8258.03,14000US17031825803
22232,14000US17031825900,38.299999999999997,,17031825900,8259,14000US17031825900
22233,14000US17031826000,38.399999999999999,,17031826000,8260,14000US17031826000
22234,14000US17031826100,37.899999999999999,,17031826100,8261,14000US17031826100
22235,14000US17031826201,54.799999999999997,,17031826201,8262.01,14000US17031826201
